,0,1,2,3,4,5,6,7,8,9,10,11,,0.098039216,9.803921569,,
1580,56,68,59,61,65,67,67,66,67,62,57,62,,,,,
1581,55,67,61,61,65,67,67,65,68,65,57,62,,,,,
1582,55,68,60,57,65,68,67,66,68,64,58,64,,,,,
1583,55,68,62,58,65,67,65,66,67,62,57,61,,,,,
1584,55,67,59,52,64,67,65,66,67,63,57,62,,,,,
1585,54,67,61,55,64,67,65,67,68,62,57,64,,,,,
1586,54,66,60,54,66,67,64,67,67,61,56,60,,,,,
1587,55,67,61,56,64,68,66,67,67,61,56,64,,,,,
1588,54,66,64,55,63,67,67,67,67,62,57,61,,,,,
1589,54,67,57,55,64,67,68,66,67,62,57,61,,,,,
1590,54,67,56,63,64,68,65,66,68,62,57,62,,,,,
1591,54,67,58,56,65,68,64,66,67,62,57,61,,,,,
1592,55,67,59,58,64,67,67,67,67,62,56,65,,,,,
1593,54,67,58,53,65,67,65,66,67,60,57,62,,,,,
1594,54,67,62,56,64,67,65,65,68,60,56,62,,,,,
1595,45,68,57,51,65,68,65,66,68,60,57,62,,,,,
1596,54,67,57,55,65,67,66,65,68,60,57,65,,,,,
1597,54,67,57,53,65,67,67,66,67,60,57,60,,,,,
1598,54,67,54,59,65,68,66,68,68,61,57,62,,,,,
1599,57,67,56,62,65,68,67,66,67,62,56,59,,,,,
1600,54,67,61,55,64,67,64,66,67,58,57,63,,,,,
1601,53,67,57,58,63,67,65,67,67,63,57,60,,,,,
1602,54,67,60,60,65,67,66,65,67,59,57,63,,,,,
1603,53,67,59,58,64,67,66,65,67,61,57,62,,,,,
1604,53,68,61,59,65,67,66,65,67,64,57,63,,,,,
1605,54,67,63,58,64,67,68,65,67,60,57,65,,,,,
1606,53,68,62,55,66,68,66,66,67,64,57,60,,,,,
1607,54,67,65,57,63,68,64,66,67,61,56,56,,,,,
1608,53,67,61,55,65,67,65,66,67,62,57,59,,,,,
1609,53,66,62,56,64,68,64,66,67,62,57,58,,,,,
1610,53,67,59,59,63,67,66,67,67,62,56,61,,,,,
1611,53,66,63,60,63,67,65,67,68,60,57,64,,,,,
1612,53,66,59,61,63,67,67,66,67,62,56,62,,,,,
1613,54,67,62,61,64,67,67,67,67,62,57,63,,,,,
1614,53,67,59,58,64,67,66,67,67,61,57,62,,,,,
1615,53,67,55,59,64,67,65,66,67,61,57,62,,,,,
1616,53,66,58,58,64,67,64,65,67,62,57,60,,,,,
1617,53,67,61,51,65,67,64,66,68,59,57,62,,,,,
1618,53,67,58,60,64,67,65,65,67,62,57,63,,,,,
1619,52,64,54,63,65,68,64,67,67,61,57,66,,,,,
1620,52,76,58,60,65,68,66,67,67,62,57,60,,,,,
1621,53,69,55,58,65,69,66,67,67,63,57,59,,,,,
1622,53,81,58,55,65,67,66,67,67,61,56,59,,,,,
1623,52,75,59,63,65,68,65,65,68,60,57,63,,,,,
1624,52,85,58,51,64,68,67,67,67,61,57,61,,,,,
1625,53,86,55,55,65,67,66,65,67,61,57,61,,,,,
1626,52,83,59,61,65,68,68,67,69,61,57,62,,,,,
1627,53,80,56,57,65,66,66,67,67,58,57,60,,,,,
1628,53,75,62,63,65,67,65,66,68,60,57,62,,,,,
1629,52,89,66,56,66,68,67,66,68,61,57,60,,,,,
1630,53,93,60,62,66,66,67,66,67,61,57,65,,,,,
1631,53,97,70,59,66,67,69,67,68,63,56,62,,,,,
1632,53,94,69,58,66,68,67,66,67,60,57,58,,,,,
1633,53,90,65,58,66,67,66,66,67,63,56,61,,,,,
1634,53,89,74,58,66,69,65,67,68,60,57,58,,,,,
1635,53,88,71,53,66,68,65,67,67,60,57,61,,,,,
1636,53,89,72,57,66,67,66,66,67,60,57,63,,,,,
1637,53,85,71,60,64,67,65,66,68,61,57,62,,,,,
1638,53,94,70,60,69,67,67,66,68,61,56,59,,,,,
1639,53,90,75,55,67,69,68,67,68,60,57,60,,,,,
1640,53,94,71,57,70,68,67,66,67,62,56,62,,,,,
1641,53,96,73,63,71,68,67,67,67,63,57,65,,,,,
1642,55,91,72,58,77,68,67,67,68,62,57,59,,,,,
1643,54,91,72,58,80,75,67,67,67,62,57,59,,,,,
1644,54,89,72,58,79,71,68,67,67,62,57,62,,,,,
1645,54,88,74,63,79,72,67,67,68,60,57,66,,,,,
1646,54,87,74,66,87,68,69,67,68,59,57,60,,,,,
1647,55,87,75,59,83,75,68,67,69,61,58,60,,,,,
1648,55,85,73,67,86,85,66,70,69,60,57,61,,,,,
1649,55,85,71,62,76,85,74,67,68,63,57,64,,,,,
1650,55,83,72,62,82,84,74,67,68,61,58,63,,,,,
1651,56,82,59,59,78,89,81,68,67,61,57,63,,,,,
1652,56,81,56,67,80,90,75,69,69,61,58,66,,,,,
1653,56,80,57,63,82,78,84,77,68,62,58,64,,,,,
1654,56,79,57,62,89,89,80,69,68,59,57,57,,,,,
1655,56,78,59,64,94,85,76,65,69,61,58,61,,,,,
1656,56,77,61,61,78,92,77,74,67,61,57,64,,,,,
1657,56,76,58,61,91,96,82,70,66,61,57,60,,,,,
1658,55,75,56,62,81,80,83,73,67,62,57,65,,,,,
1659,54,74,58,63,87,88,88,70,67,63,57,61,,,,,
1660,55,73,53,63,84,87,88,71,70,63,57,57,,,,,
1661,55,71,57,60,75,91,88,71,74,62,57,61,,,,,
1662,57,71,54,57,74,97,88,72,74,64,57,62,,,,,
1663,55,70,58,56,72,91,87,68,71,60,58,63,,,,,
1664,57,71,54,55,71,92,85,75,77,66,58,63,,,,,
1665,56,69,59,56,71,92,87,80,78,66,57,64,,,,,
1666,56,68,60,51,69,89,89,86,84,69,57,60,,,,,
1667,57,71,60,57,67,87,87,78,83,76,57,59,,,,,
1668,57,68,61,62,67,86,91,85,87,71,57,60,,,,,
1669,58,68,60,58,66,85,91,83,89,70,57,57,,,,,
1670,57,71,59,61,65,84,84,80,90,74,57,62,,,,,
1671,57,69,63,60,65,82,82,81,92,79,57,59,,,,,
1672,58,68,57,58,63,80,79,74,92,75,57,63,,,,,
1673,58,68,63,58,63,79,77,80,89,78,57,67,,,,,
1674,57,66,58,56,62,77,72,77,84,74,56,62,,,,,
1675,60,68,54,54,62,75,69,73,82,70,56,60,,,,,
1676,58,67,57,55,60,74,67,71,79,68,56,63,,,,,
1677,58,68,53,52,63,73,66,69,78,66,55,59,,,,,
1678,59,68,58,55,66,72,66,67,76,65,56,59,,,,,
1679,60,67,53,63,63,72,63,67,74,64,55,59,,,,,
1680,59,68,58,57,65,71,66,67,73,62,56,62,,,,,
1681,58,68,53,58,64,71,66,66,73,64,57,61,,,,,
1682,58,68,57,58,65,69,66,67,71,62,56,55,,,,,
1683,58,68,57,58,61,69,67,65,70,62,56,61,,,,,
1684,59,68,58,53,61,69,66,65,70,61,57,62,,,,,
1685,59,68,60,57,62,69,65,66,70,61,57,61,,,,,
1686,60,67,56,64,64,70,67,68,70,61,57,58,,,,,
1687,57,67,53,60,62,68,66,65,70,65,57,62,,,,,
1688,58,68,58,60,61,68,66,65,69,61,57,63,,,,,
1689,58,68,54,60,62,68,65,66,70,65,57,62,,,,,
1690,57,68,57,58,62,69,63,65,68,63,56,63,,,,,
1691,56,68,56,55,64,69,66,67,68,62,57,64,,,,,
1692,57,68,58,56,64,70,65,65,67,63,56,60,,,,,
1693,57,68,58,51,64,69,67,67,67,62,57,64,,,,,
1694,57,67,59,55,65,67,67,67,68,62,57,59,,,,,
1695,56,67,61,51,63,68,65,67,67,61,57,58,,,,,
1696,56,67,65,55,63,67,65,66,68,62,57,61,,,,,
1697,56,66,60,61,62,67,64,67,67,62,57,63,,,,,
1698,56,67,62,56,64,67,66,66,67,63,57,61,,,,,
1699,56,68,57,55,65,68,67,67,68,64,57,60,,,,,
1700,56,67,63,60,64,67,66,66,67,62,57,64,,,,,
1701,56,67,59,51,63,67,65,66,67,60,57,62,,,,,
1702,56,67,57,59,64,67,67,67,67,62,57,58,,,,,
1703,55,67,57,58,63,67,67,66,68,62,57,62,,,,,
1704,56,68,56,52,65,68,65,67,68,59,57,57,,,,,
1705,55,67,57,55,65,68,65,67,67,60,56,60,,,,,
1706,55,68,53,53,64,67,64,67,68,58,57,58,,,,,
1707,55,67,56,57,64,68,66,67,67,60,57,62,,,,,
1708,55,67,53,64,63,68,66,67,68,60,57,62,,,,,
1709,55,67,59,56,64,67,68,66,67,61,56,65,,,,,
1710,55,68,57,60,63,67,67,67,68,62,57,62,,,,,
1711,55,68,59,60,64,67,66,66,67,60,56,63,,,,,
1712,55,68,56,58,64,68,65,65,68,65,57,61,,,,,
1713,55,68,58,52,64,67,64,66,67,62,57,65,,,,,
1714,55,68,60,57,65,68,66,66,67,64,57,60,,,,,
1715,55,67,59,51,64,67,64,66,67,63,57,59,,,,,
1716,55,67,61,55,64,67,67,66,67,61,57,61,,,,,
1717,55,67,65,52,63,68,66,68,67,61,57,63,,,,,
1718,48,67,60,58,63,67,66,67,67,62,57,61,,,,,
1719,55,66,63,63,62,67,66,67,68,63,57,63,,,,,
1720,59,67,61,60,63,68,65,67,67,62,57,62,,,,,
1721,55,67,61,58,62,67,65,67,67,59,57,63,,,,,
1722,55,67,58,60,64,67,64,66,67,62,57,62,,,,,
1723,54,67,63,56,63,67,65,68,67,59,57,63,,,,,
1724,55,67,60,52,65,67,65,66,67,60,56,65,,,,,
1725,55,67,59,59,62,68,65,66,67,65,57,63,,,,,
1726,55,67,58,54,65,67,67,66,67,60,57,62,,,,,
1727,55,67,57,55,65,67,68,65,67,60,57,64,,,,,
1728,55,67,57,63,66,68,66,66,68,60,57,56,,,,,
1729,54,67,56,59,64,67,65,65,67,60,57,61,,,,,
1730,55,68,57,64,63,68,65,67,68,60,57,63,,,,,
1731,54,68,53,61,63,68,64,67,67,63,57,62,,,,,
1732,54,68,57,58,63,67,66,67,67,61,57,63,,,,,
1733,54,67,54,56,64,67,66,67,67,64,57,62,,,,,
1734,54,68,57,56,63,68,67,67,67,63,57,62,,,,,
1735,54,68,55,51,65,68,67,66,67,63,57,66,,,,,
1736,54,67,57,56,64,67,66,68,67,63,56,60,,,,,
1737,54,68,56,57,64,67,65,65,67,64,57,56,,,,,
1738,53,68,58,58,65,68,65,66,68,62,57,60,,,,,
1739,54,67,55,60,64,67,65,66,67,61,56,59,,,,,
1740,54,68,59,60,63,67,65,65,67,62,57,61,,,,,
1741,54,67,57,58,65,67,65,66,68,61,57,57,,,,,
1742,54,67,59,56,63,67,66,65,67,58,57,62,,,,,
1743,54,67,61,57,62,67,66,67,68,61,57,63,,,,,
1744,53,67,60,53,64,67,66,67,67,58,57,62,,,,,
1745,54,67,59,58,64,67,63,68,68,61,56,59,,,,,
1746,52,67,63,53,64,67,65,68,67,58,57,64,,,,,
1747,54,67,61,57,63,67,64,67,67,60,56,62,,,,,
1748,54,67,65,57,66,67,66,65,67,59,57,56,,,,,
1749,53,67,60,60,65,67,64,67,67,61,56,60,,,,,
1750,53,67,54,55,63,67,68,67,68,59,57,62,,,,,
1751,53,67,58,60,64,68,67,65,67,60,57,61,,,,,
1752,53,67,64,57,65,67,66,65,67,58,57,60,,,,,
1753,54,67,57,60,64,67,65,65,67,60,57,62,,,,,
1754,53,67,54,57,62,68,64,66,67,64,57,63,,,,,
1755,54,67,58,53,63,67,65,65,67,63,57,62,,,,,
1756,54,68,53,56,65,68,67,68,67,60,57,59,,,,,
1757,53,66,57,63,64,68,65,66,68,62,56,61,,,,,
1758,53,68,56,59,63,67,64,67,67,62,56,62,,,,,
1759,53,67,56,61,65,67,66,67,67,61,57,64,,,,,
1760,53,67,54,60,64,67,66,67,67,61,56,60,,,,,
1761,53,68,57,59,64,67,66,66,67,61,56,59,,,,,
1762,53,68,53,54,65,67,66,66,67,60,57,59,,,,,
1763,53,68,58,57,65,67,65,66,67,58,57,56,,,,,
1764,54,68,55,52,64,68,65,66,68,61,57,61,,,,,
1765,52,67,58,54,65,67,66,66,67,60,57,59,,,,,
1766,52,68,60,60,64,68,65,67,68,63,57,62,,,,,
1767,52,73,59,58,64,67,64,65,67,62,57,58,,,,,
1768,52,74,63,61,65,68,65,66,68,62,57,62,,,,,
1769,52,75,61,56,64,68,65,67,67,61,57,62,,,,,
1770,52,77,60,53,65,67,66,66,67,61,57,61,,,,,
1771,52,79,60,60,66,70,67,68,68,61,57,64,,,,,
1772,53,91,64,53,66,70,65,67,68,63,57,56,,,,,
1773,53,88,57,55,66,67,65,66,66,62,57,60,,,,,
1774,52,92,59,62,65,66,66,68,68,59,57,59,,,,,
1775,53,81,58,55,65,68,67,66,67,62,56,62,,,,,
1776,52,78,63,63,65,67,67,66,68,61,57,62,,,,,
1777,52,83,58,58,65,67,67,66,67,61,56,62,,,,,
1778,53,91,63,57,66,67,66,67,67,61,57,63,,,,,
1779,44,88,63,59,65,68,68,67,68,61,57,65,,,,,
1780,52,88,66,63,66,67,67,66,67,63,56,60,,,,,
1781,52,89,68,61,67,67,67,67,68,62,57,56,,,,,
1782,52,89,63,58,66,67,66,66,67,58,56,59,,,,,
1783,52,94,71,65,67,68,65,67,67,63,57,62,,,,,
1784,50,97,71,57,65,69,66,67,67,62,57,60,,,,,
1785,52,98,70,59,67,68,65,67,67,62,57,65,,,,,
1786,52,95,70,57,69,67,67,68,67,61,57,59,,,,,
1787,52,93,68,57,71,67,67,66,67,62,57,59,,,,,
1788,52,92,73,57,77,67,66,66,68,62,57,62,,,,,
1789,53,92,72,61,80,70,67,67,68,62,57,59,,,,,
1790,53,91,71,60,81,71,67,66,67,61,57,61,,,,,
1791,53,89,75,59,69,74,67,67,67,62,57,59,,,,,
1792,53,88,68,62,74,73,67,66,67,62,57,62,,,,,
1793,53,87,77,63,71,66,68,67,67,62,56,59,,,,,
1794,53,87,66,65,76,73,71,68,67,62,57,57,,,,,
1795,53,85,71,60,79,81,69,69,68,60,57,62,,,,,
1796,53,84,67,62,76,74,72,68,67,60,57,64,,,,,
1797,53,82,71,65,71,78,73,69,68,62,57,60,,,,,
1798,54,81,57,64,77,83,77,68,67,61,57,65,,,,,
1799,54,81,57,62,75,83,84,71,67,64,58,60,,,,,
1800,54,79,54,62,82,92,81,72,66,62,57,57,,,,,
1801,55,79,58,64,83,93,82,74,67,63,57,61,,,,,
1802,55,77,53,63,91,92,78,75,67,63,57,58,,,,,
1803,55,77,59,66,86,81,75,75,67,62,57,62,,,,,
1804,54,75,61,61,80,92,86,69,69,60,57,60,,,,,
1805,55,74,58,64,80,81,87,70,69,63,57,64,,,,,
1806,54,73,60,61,76,87,89,71,72,62,57,59,,,,,
1807,51,73,59,64,77,85,83,69,72,63,57,57,,,,,
1808,54,71,60,61,74,94,88,71,69,63,57,59,,,,,
1809,57,71,60,59,73,97,82,72,76,64,57,56,,,,,
1810,56,69,59,55,73,92,80,69,78,67,57,61,,,,,
1811,56,70,65,58,71,94,85,82,79,67,57,61,,,,,
1812,58,71,59,60,69,94,86,74,77,68,57,65,,,,,
1813,56,71,64,55,69,89,89,86,85,69,57,63,,,,,
1814,57,71,57,54,67,87,91,83,85,67,57,62,,,,,
1815,57,70,54,55,67,86,88,83,89,75,57,60,,,,,
1816,55,69,57,61,66,85,89,85,88,69,57,62,,,,,
1817,56,68,53,59,66,85,84,80,90,74,57,60,,,,,
1818,55,67,57,58,66,82,82,84,90,80,57,66,,,,,
1819,56,68,54,60,64,80,80,75,87,76,57,62,,,,,
1820,57,67,57,58,63,79,77,79,86,79,57,64,,,,,
1821,57,68,53,51,63,77,73,78,84,74,56,60,,,,,
1822,57,68,58,57,61,75,69,73,81,70,56,62,,,,,
1823,57,68,53,56,61,75,69,71,80,68,56,61,,,,,
1824,59,68,57,57,58,73,66,69,77,66,56,61,,,,,
1825,52,67,58,61,62,73,66,69,76,65,56,61,,,,,
1826,60,68,58,60,60,72,65,67,75,64,56,63,,,,,
1827,58,68,59,62,62,71,65,67,74,63,56,64,,,,,
1828,58,68,59,59,64,70,64,67,73,62,56,59,,,,,
1829,59,67,57,57,62,70,65,67,71,59,56,64,,,,,
1830,59,67,61,59,61,69,67,64,70,61,56,61,,,,,
1831,59,68,61,56,64,71,67,66,71,61,57,59,,,,,
1832,59,67,63,52,61,71,66,65,70,60,57,61,,,,,
1833,58,67,61,55,61,70,66,66,71,59,57,60,,,,,
1834,57,68,54,57,64,72,67,67,68,62,57,67,,,,,
1835,58,68,61,61,62,70,68,66,69,63,57,57,,,,,
1836,57,66,62,61,63,70,68,66,68,62,57,57,,,,,
1837,57,67,60,54,61,69,65,66,68,62,56,56,,,,,
1838,57,67,63,58,64,70,66,65,68,63,56,61,,,,,
1839,56,67,61,52,63,67,64,66,67,61,57,63,,,,,
1840,57,68,61,55,64,67,67,65,69,61,57,62,,,,,
1841,56,67,61,62,64,68,66,67,68,61,57,64,,,,,
1842,56,66,61,58,64,69,66,66,68,58,57,61,,,,,
1843,56,67,60,64,65,68,66,67,68,61,57,60,,,,,
1844,56,68,59,57,64,67,66,66,67,61,57,63,,,,,
1845,56,68,57,63,63,68,65,66,67,62,56,61,,,,,
1846,55,67,54,57,63,68,66,66,67,62,57,63,,,,,
1847,55,67,57,59,63,67,66,65,67,61,56,62,,,,,
1848,55,68,55,60,64,66,67,66,67,59,56,63,,,,,
1849,55,68,57,58,64,67,67,65,67,60,57,61,,,,,
1850,55,67,54,53,65,67,66,66,67,59,56,63,,,,,
1851,55,68,59,57,65,67,64,67,67,61,57,61,,,,,
1852,55,67,54,53,65,67,65,66,67,61,56,61,,,,,
1853,55,67,59,55,64,68,65,67,67,60,57,58,,,,,
1854,55,67,58,63,64,68,66,67,67,61,57,59,,,,,
1855,55,67,59,58,64,67,65,67,67,61,57,59,,,,,
1856,55,68,55,59,65,68,66,67,67,62,56,59,,,,,
1857,55,68,58,55,66,68,65,67,67,62,57,63,,,,,
1858,55,67,55,57,64,68,67,67,67,61,56,59,,,,,
1859,55,68,59,52,64,68,67,68,68,61,57,57,,,,,
1860,55,67,57,55,63,67,66,67,67,61,56,60,,,,,
1861,55,68,59,58,62,67,65,67,67,59,57,58,,,,,
1862,55,67,59,58,63,67,66,68,68,61,57,63,,,,,
1863,55,67,59,63,63,68,65,66,68,58,57,63,,,,,
1864,55,68,60,61,64,67,64,66,67,60,57,62,,,,,
1865,55,66,65,63,64,67,67,67,67,59,57,60,,,,,
1866,55,67,58,60,65,67,67,67,67,61,57,61,,,,,
1867,54,67,65,59,64,67,67,67,67,58,57,59,,,,,
1868,55,67,58,57,64,67,65,67,67,60,57,57,,,,,
1869,55,68,53,59,64,67,64,67,67,60,57,62,,,,,
1870,54,67,57,52,63,67,64,67,68,60,57,60,,,,,
1871,54,68,53,57,64,67,65,67,67,58,56,62,,,,,
1872,55,68,57,53,64,67,66,66,67,60,57,63,,,,,
1873,54,67,54,56,65,67,66,67,67,64,57,62,,,,,
1874,54,68,57,61,65,67,66,65,67,61,56,62,,,,,
1875,53,67,53,59,64,68,67,65,67,63,56,61,,,,,
1876,54,67,57,61,64,67,66,66,67,62,56,60,,,,,
1877,53,68,55,60,66,68,65,65,67,63,57,64,,,,,
1878,53,68,57,58,64,67,64,66,67,63,57,60,,,,,
1879,53,68,57,55,64,67,65,66,67,62,57,59,,,,,
1880,53,68,59,56,64,67,64,67,67,62,56,59,,,,,
1881,53,67,57,52,63,67,66,66,67,61,56,56,,,,,
1882,54,67,57,59,65,67,65,65,67,60,57,65,,,,,
1883,53,67,59,62,62,67,66,67,68,61,57,59,,,,,
1884,53,67,59,57,64,67,66,66,67,59,57,62,,,,,
1885,54,67,61,63,64,67,66,67,68,61,57,63,,,,,
1886,53,67,60,60,65,67,65,66,67,58,57,61,,,,,
1887,53,67,61,58,65,67,63,66,67,60,56,63,,,,,
1888,53,67,60,56,64,67,66,66,68,58,57,64,,,,,
1889,53,67,60,57,64,67,65,65,67,60,56,60,,,,,
1890,53,67,63,52,66,68,67,65,68,61,57,64,,,,,
1891,53,66,60,55,64,67,67,65,67,61,56,60,,,,,
1892,53,67,60,51,63,67,68,66,67,61,56,56,,,,,
1893,53,66,59,57,64,68,66,67,67,62,56,60,,,,,
1894,53,66,64,63,63,68,66,66,67,62,56,56,,,,,
1895,53,67,57,56,65,68,66,66,67,60,57,61,,,,,
1896,53,67,63,58,63,67,64,67,67,64,57,63,,,,,
1897,53,67,57,60,65,67,66,68,67,62,57,61,,,,,
1898,53,67,61,63,64,68,66,66,68,60,57,60,,,,,
1899,53,67,57,53,65,67,66,67,67,61,57,61,,,,,
1900,55,68,54,57,66,68,67,67,68,63,57,63,,,,,
1901,53,66,57,63,65,67,66,67,68,59,57,62,,,,,
1902,53,68,54,56,64,68,66,66,68,61,57,60,,,,,
1903,54,68,57,63,65,68,68,68,68,59,57,63,,,,,
1904,53,68,53,60,64,67,65,66,68,60,56,60,,,,,
1905,54,68,57,58,64,67,64,65,67,61,57,64,,,,,
1906,54,68,53,55,64,68,65,66,68,61,57,60,,,,,
1907,54,67,64,57,65,67,65,67,67,62,56,62,,,,,
1908,54,67,60,59,65,67,66,68,68,61,57,61,,,,,
1909,53,67,59,56,64,67,67,66,67,59,57,63,,,,,
1910,54,69,61,53,65,67,66,67,68,60,57,62,,,,,
1911,55,68,61,57,66,69,66,68,68,62,57,63,,,,,
1912,53,67,58,59,64,67,66,65,67,62,56,60,,,,,
1913,53,67,62,58,64,67,65,66,67,60,57,65,,,,,
1914,53,75,59,57,64,68,67,66,67,61,57,59,,,,,
1915,52,70,64,51,64,68,66,66,67,59,57,66,,,,,
1916,52,74,59,61,65,67,64,66,67,63,57,62,,,,,
1917,52,80,59,60,64,67,67,66,68,64,57,63,,,,,
1918,52,87,57,57,65,66,68,66,67,60,57,60,,,,,
1919,53,81,55,62,66,68,65,67,67,59,58,63,,,,,
1920,52,84,56,61,65,68,65,66,67,61,57,62,,,,,
1921,53,81,54,58,66,69,65,66,67,63,57,63,,,,,
1922,50,83,62,60,66,67,67,66,68,60,57,64,,,,,
1923,52,91,64,62,66,67,66,66,68,60,57,61,,,,,
1924,52,94,61,60,65,67,66,66,67,60,57,56,,,,,
1925,52,98,61,58,65,67,68,66,68,64,57,60,,,,,
1926,52,93,66,52,66,67,66,66,67,61,56,57,,,,,
1927,52,89,65,56,66,68,65,65,68,64,57,61,,,,,
1928,53,89,67,59,66,68,65,66,68,63,56,56,,,,,
1929,53,89,68,57,66,68,65,66,67,61,57,62,,,,,
1930,52,87,69,65,66,69,66,67,67,63,57,62,,,,,
1931,53,94,72,61,67,68,67,67,67,62,57,61,,,,,
1932,53,96,73,64,71,68,68,66,68,61,57,59,,,,,
1933,52,97,72,55,70,66,67,67,68,62,57,63,,,,,
1934,52,97,73,57,70,67,66,67,68,62,57,60,,,,,
1935,52,96,73,61,81,68,66,67,68,62,57,57,,,,,
1936,53,92,78,60,79,69,66,66,67,58,57,60,,,,,
1937,52,91,74,59,82,67,67,67,67,61,56,59,,,,,
1938,52,89,76,62,78,70,67,67,68,58,57,60,,,,,
1939,53,88,74,64,76,70,67,67,68,60,57,56,,,,,
1940,53,87,74,60,75,80,69,67,67,60,57,61,,,,,
1941,53,85,73,67,76,79,70,67,67,60,57,58,,,,,
1942,53,84,71,59,77,83,71,68,67,59,56,62,,,,,
1943,54,84,71,67,84,88,69,67,69,61,57,60,,,,,
1944,54,83,72,65,78,74,71,68,67,64,57,62,,,,,
1945,55,81,57,63,75,79,75,68,67,61,57,61,,,,,
1946,54,80,62,61,84,90,73,71,67,62,57,63,,,,,
1947,56,80,56,62,87,86,75,75,68,61,57,60,,,,,
1948,55,79,61,63,90,92,81,74,67,62,57,59,,,,,
1949,54,77,56,63,88,86,78,73,67,62,56,59,,,,,
1950,55,76,57,61,81,90,82,68,68,61,57,63,,,,,
1951,54,75,57,60,80,80,86,74,69,63,57,62,,,,,
1952,54,74,57,61,81,88,89,75,69,62,57,57,,,,,
1953,55,74,56,62,79,97,83,77,68,62,57,62,,,,,
1954,55,73,53,61,70,96,77,72,71,61,57,63,,,,,
1955,55,71,58,59,75,95,80,70,76,62,57,60,,,,,
1956,55,71,59,58,73,93,86,67,78,62,57,65,,,,,
1957,56,70,58,52,73,86,85,74,76,60,57,62,,,,,
1958,56,70,60,58,71,93,87,85,81,69,57,62,,,,,
1959,55,71,58,60,71,89,92,69,82,71,58,65,,,,,
1960,56,70,59,56,68,89,91,77,84,69,57,60,,,,,
1961,56,69,58,60,67,88,94,73,86,77,57,60,,,,,
1962,57,69,57,60,67,86,88,80,85,77,57,60,,,,,
1963,56,67,59,58,66,86,84,80,89,81,57,57,,,,,
1964,56,67,60,57,66,84,81,91,89,81,57,62,,,,,
1965,54,67,59,57,65,82,82,85,91,79,57,59,,,,,
1966,56,69,61,53,64,81,79,86,92,83,57,63,,,,,
1967,57,69,63,56,63,78,78,81,86,81,57,68,,,,,
1968,56,68,57,57,65,77,73,78,85,75,56,58,,,,,
1969,58,69,57,59,63,76,71,75,84,72,57,62,,,,,
1970,58,67,59,58,61,74,68,71,79,68,56,61,,,,,
1971,51,67,61,61,61,73,66,69,79,66,56,59,,,,,
1972,58,68,60,57,61,72,66,68,76,65,56,60,,,,,
1973,60,67,59,52,62,72,66,67,75,64,56,60,,,,,
1974,59,67,61,56,63,71,66,67,74,63,56,63,,,,,
1975,53,67,60,54,64,70,68,66,73,60,56,59,,,,,
1976,58,67,61,56,66,70,64,65,71,61,56,57,,,,,
1977,58,66,62,63,63,69,63,65,70,59,57,60,,,,,
1978,58,67,57,55,60,69,66,66,69,61,57,62,,,,,
1979,58,68,56,63,63,68,67,67,69,59,57,61,,,,,
1980,58,67,56,59,61,69,66,67,68,60,57,63,,,,,
1981,57,68,53,63,64,68,65,67,68,58,57,64,,,,,
1982,57,67,56,60,64,69,66,67,68,60,57,60,,,,,
1983,56,68,53,58,63,70,64,67,67,59,56,66,,,,,
1984,57,68,59,60,62,69,65,65,68,61,56,60,,,,,
1985,56,68,54,57,65,67,65,66,67,60,57,56,,,,,
1986,57,68,59,53,63,67,66,65,68,60,57,61,,,,,
1987,57,67,59,56,62,66,66,65,68,59,58,62,,,,,
1988,56,67,58,58,63,67,67,66,67,62,57,61,,,,,
1989,57,67,60,55,62,67,67,66,69,64,57,63,,,,,
1990,57,67,58,63,63,68,65,66,68,63,57,62,,,,,
1991,56,67,58,60,62,67,65,66,67,61,57,63,,,,,
1992,57,68,58,53,65,68,66,65,67,61,57,57,,,,,
1993,56,67,60,58,63,67,63,67,67,62,57,62,,,,,
1994,56,67,60,58,64,67,66,66,67,62,57,65,,,,,
1995,56,67,61,53,65,68,67,67,67,62,57,60,,,,,
1996,56,67,59,55,64,67,66,66,67,60,57,64,,,,,
1997,56,67,61,52,64,67,67,67,68,61,56,60,,,,,
1998,55,66,63,55,64,67,68,66,68,60,57,56,,,,,
1999,55,66,59,60,63,67,65,66,68,61,56,61,,,,,
2000,55,67,64,59,63,67,64,66,68,59,57,59,,,,,
2001,56,67,59,61,64,68,65,66,68,60,57,62,,,,,
2002,55,68,62,61,63,67,65,66,67,58,57,63,,,,,
2003,55,67,58,58,64,67,66,66,68,60,57,61,,,,,
2004,55,67,58,57,65,67,66,66,67,60,57,62,,,,,
2005,55,68,57,58,64,67,67,67,67,60,57,66,,,,,
2006,55,67,57,51,65,66,67,67,67,64,57,60,,,,,
2007,55,67,56,55,65,67,67,67,67,61,57,59,,,,,
2008,55,67,54,59,65,68,65,67,67,64,57,59,,,,,
2009,55,67,57,56,65,68,64,67,67,62,57,56,,,,,
2010,55,68,61,51,64,67,67,66,68,58,57,61,,,,,
2011,57,67,57,60,63,67,64,67,67,63,57,61,,,,,
2012,54,67,58,63,64,67,66,65,67,63,56,62,,,,,
2013,54,68,58,59,62,67,67,65,67,63,57,62,,,,,
2014,54,68,58,55,63,67,67,65,67,62,57,63,,,,,
2015,55,69,57,54,63,68,67,67,68,59,57,60,,,,,
