,0,1,7,
3858,2789.856515,66,63,62
3859,2790.777477,66,62,61
3860,2791.81542,66,63,62
3861,2792.747262,64,63,62
3862,2793.772617,64,61,60
3863,2794.758869,64,62,61
3864,2795.749789,64,62,61
3865,2796.722113,64,61,60
3866,2797.845443,64,62,61
3867,2798.780524,64,62,61
3868,2799.763209,64,62,61
3869,2800.777735,64,62,61
3870,2801.892872,64,62,61
3871,2802.851837,62,62,61
3872,2803.726005,62,61,60
3873,2804.692577,62,61,60
3874,2805.706994,62,62,61
3875,2806.687981,62,62,61
3876,2807.784704,62,62,61
3877,2808.789372,62,61,60
3878,2809.705284,62,61,60
3879,2810.694838,62,61,60
3880,2811.735965,62,61,60
3881,2812.891473,60,61,60
3882,2813.78097,60,61,60
3883,2814.774775,60,61,60
3884,2815.767623,60,61,60
3885,2816.710872,60,60,59
3886,2817.685959,60,60,59
3887,2818.685001,60,62,61
3888,2819.691601,60,60,59
3889,2820.687184,60,61,60
3890,2821.750646,60,61,60
3891,2822.607638,58,60,59
3892,2823.743672,58,60,59
3893,2824.697284,58,60,59
3894,2825.727914,58,60,59
3895,2826.721452,58,60,59
3896,2827.882403,58,60,59
3897,2828.782913,58,60,59
3898,2829.780172,58,60,59
3899,2830.775038,58,60,59
3900,2831.760003,58,60,59
3901,2832.725427,56,60,59
3902,2833.696245,56,59,58
3903,2834.68719,56,60,59
3904,2835.674333,56,60,59
3905,2836.646653,56,59,58
3906,2837.660311,56,59,58
3907,2838.792333,56,60,59
3908,2839.799043,56,60,59
3909,2840.799508,56,60,59
3910,2841.683067,56,60,59
3911,2842.863757,54,61,60
3912,2843.833217,54,60,59
3913,2844.722317,54,59,58
3914,2845.712557,54,59,58
3915,2846.642075,54,59,58
3916,2847.726236,54,59,58
3917,2848.701312,54,59,58
3918,2849.744796,54,61,60
3919,2850.767108,54,59,58
3920,2851.798158,54,60,59
3921,2852.795047,52,59,58
3922,2853.660969,52,58,57
3923,2854.678455,52,58,57
3924,2855.703083,52,58,57
3925,2856.691724,52,59,58
3926,2857.933858,52,59,58
3927,2859.688993,52,59,58
3928,2860.676438,52,59,58
3929,2861.575178,52,58,57
3930,2862.654942,52,58,57
3931,2863.662939,50,58,57
3932,2864.566436,50,57,56
3933,2865.646947,50,57,56
3934,2866.708259,50,58,57
3935,2867.622172,50,57,56
3936,2868.634735,50,58,57
3937,2869.633141,50,58,57
3938,2870.629898,50,59,58
3939,2871.68149,50,58,57
3940,2872.805563,50,57,56
3941,2873.641127,48,57,56
3942,2874.599939,48,57,56
3943,2875.634734,48,58,57
3944,2876.728049,48,57,56
3945,2877.647042,48,57,56
3946,2878.699864,48,57,56
3947,2879.661091,48,57,56
3948,2880.651769,48,57,56
3949,2881.628794,48,57,56
3950,2882.775126,48,57,56
3951,2883.669087,46,57,56
3952,2884.650033,46,56,55
3953,2885.715918,46,57,56
3954,2886.642814,46,56,55
3955,2887.696446,46,57,56
3956,2888.658539,46,57,56
3957,2889.661539,46,57,56
3958,2890.687682,46,57,56
3959,2891.711934,46,57,56
3960,2892.730666,46,57,56
3961,2893.685174,44,57,56
3962,2894.559066,44,56,55
3963,2895.651618,44,56,55
3964,2896.660537,44,56,55
3965,2897.565781,44,56,55
3966,2898.690115,44,56,55
3967,2899.704533,44,56,55
3968,2900.619011,44,57,56
3969,2901.639807,44,56,55
3970,2902.83776,44,57,56
3971,2903.719216,42,56,55
3972,2904.606554,42,57,56
3973,2905.639046,42,56,55
3974,2906.680703,42,56,55
3975,2907.565345,42,56,55
3976,2908.652603,42,56,55
3977,2909.700849,42,56,55
3978,2910.645836,42,57,56
3979,2911.588823,42,57,56
3980,2912.65108,42,56,55
3981,2913.65178,40,57,56
3982,2914.655388,40,56,55
3983,2915.681067,40,57,56
3984,2916.682283,40,56,55
3985,2917.756597,40,56,55
3986,2918.704383,40,57,56
3987,2919.687582,40,56,55
3988,2920.660373,40,56,55
3989,2921.637734,40,56,55
3990,2922.647427,40,56,55
3991,2923.642706,38,56,55
3992,2924.564255,38,56,55
3993,2925.639473,38,56,55
3994,2926.658275,38,56,55
3995,2927.615928,38,56,55
3996,2928.64883,38,57,56
3997,2929.681755,38,57,56
3998,2930.623386,38,57,56
3999,2931.674379,38,56,55
4000,2932.744544,38,57,56
4001,2933.670614,36,57,56
4002,2934.565499,36,56,55
4003,2935.686652,36,56,55
4004,2936.669351,36,56,55
4005,2937.569836,36,56,55
4006,2938.642284,36,56,55
4007,2939.638338,36,56,55
4008,2940.574004,36,57,56
4009,2941.747006,36,56,55
4010,2942.707623,36,56,55
4011,2943.606474,34,56,55
4012,2944.676243,34,56,55
4013,2945.676666,34,56,55
4014,2946.614689,34,57,56
4015,2947.81251,34,56,55
4016,2948.714237,34,56,55
4017,2949.674119,34,56,55
4018,2950.670044,34,56,55
4019,2951.641611,34,57,56
4020,2952.632203,34,56,55
4021,2953.605614,32,56,55
4022,2954.678661,32,56,55
4023,2955.70294,32,57,56
4024,2956.609075,32,56,55
4025,2957.662714,32,57,56
4026,2958.696132,32,56,55
4027,2959.744271,32,56,55
4028,2960.62899,32,57,56
4029,2961.700304,32,57,56
4030,2962.973476,32,56,55
4031,2964.731102,30,56,55
4032,2965.796397,30,57,56
4033,2966.772195,30,57,56
4034,2967.753508,30,57,56
4035,2968.750277,30,55,54
4036,2969.721783,30,56,55
4037,2970.720408,30,56,55
4038,2971.723109,30,57,56
4039,2972.639566,30,57,56
4040,2973.649271,30,56,55
