,1,1,,2,2
3308,483.663731,44,73.8,72.8,72.8
3309,485.674086,44,73.6,72.6,72.6
3310,487.662001,44,74,73,73
3311,489.683919,44,74,73,73
3312,491.666028,46,73.8,72.8,72.8
3313,493.672086,46,74.8,73.8,73.8
3314,495.711795,46,73.6,72.6,72.6
3315,497.646817,46,74.8,73.8,73.8
3316,498.701131,46,74.6,73.6,73.6
3317,500.70281,46,74.2,73.2,73.2
3318,502.724736,46,74,73,73
3319,504.654082,46,75.4,74.4,74.4
3320,505.69371,46,74.2,73.2,73.2
3321,507.693077,46,74.8,73.8,73.8
3322,509.679487,48,74.8,73.8,73.8
3323,511.656202,48,75.2,74.2,74.2
3324,512.715749,48,73.6,72.6,72.6
3325,514.663712,48,73.6,72.6,72.6
3326,516.676747,48,74,73,73
3327,518.666159,48,73.2,72.2,72.2
3328,520.691029,48,74.4,73.4,73.4
3329,522.695349,48,74,73,73
3330,524.686657,48,74.8,73.8,73.8
3331,526.663657,48,73.4,72.4,72.4
3332,528.728488,50,73.4,72.4,72.4
3333,530.696577,50,74.4,73.4,73.4
3334,532.665348,50,74.2,73.2,73.2
3335,533.662053,50,73.8,72.8,72.8
3336,535.694065,50,74.6,73.6,73.6
3337,536.670618,50,73.4,72.4,72.4
3338,538.679697,50,74.8,73.8,73.8
3339,540.700993,50,73.6,72.6,72.6
3340,542.673793,50,73.4,72.4,72.4
3341,544.706893,50,73.4,72.4,72.4
3342,546.689103,52,73.8,72.8,72.8
3343,548.663923,52,74.6,73.6,73.6
3344,550.656204,52,74.6,73.6,73.6
3345,552.66396,52,73.4,72.4,72.4
3346,554.660578,52,74.8,73.8,73.8
3347,556.700795,52,73.8,72.8,72.8
3348,558.682878,52,74.4,73.4,73.4
3349,560.669222,52,73.4,72.4,72.4
3350,562.683047,52,72.2,71.2,71.2
3351,563.667456,52,74.4,73.4,73.4
3352,565.70943,54,73.4,72.4,72.4
3353,567.680591,54,73,72,72
3354,569.671023,54,74,73,73
3355,571.6686,54,73.8,72.8,72.8
3356,573.647866,54,73.2,72.2,72.2
3357,575.68895,54,73.8,72.8,72.8
3358,577.665584,54,73.8,72.8,72.8
3359,578.682064,54,73.4,72.4,72.4
3360,580.678153,54,74.8,73.8,73.8
3361,581.686261,54,73,72,72
3362,583.68684,56,74.2,73.2,73.2
3363,585.675555,56,73.4,72.4,72.4
3364,587.668917,56,74.2,73.2,73.2
3365,589.68463,56,73.6,72.6,72.6
3366,591.654584,56,73.8,72.8,72.8
3367,593.672249,56,74.4,73.4,73.4
3368,595.664336,56,73,72,72
3369,597.673628,56,73.2,72.2,72.2
3370,599.678031,56,73.8,72.8,72.8
3371,601.698914,56,73.2,72.2,72.2
3372,603.700445,58,73,72,72
3373,605.664783,58,74.2,73.2,73.2
3374,607.680118,58,74.4,73.4,73.4
3375,609.680852,58,72.8,71.8,71.8
3376,611.665919,58,73.8,72.8,72.8
3377,613.702647,58,73.4,72.4,72.4
3378,615.678575,58,73,72,72
3379,617.649008,58,72.8,71.8,71.8
3380,619.67543,58,72.6,71.6,71.6
3381,621.696364,58,73,72,72
3382,623.668283,60,72.8,71.8,71.8
3383,625.664781,60,73.6,72.6,72.6
3384,627.709409,60,74,73,73
3385,629.648006,60,74,73,73
3386,631.694165,60,74.2,73.2,73.2
3387,633.690517,60,72.6,71.6,71.6
3388,635.680861,60,73,72,72
3389,637.675191,60,73.8,72.8,72.8
3390,639.682794,60,73.4,72.4,72.4
3391,641.666398,60,73,72,72
3392,643.661853,62,74,73,73
3393,645.686036,62,74,73,73
3394,647.664662,62,72.8,71.8,71.8
3395,649.675187,62,73.4,72.4,72.4
3396,651.665299,62,73,72,72
3397,653.662458,62,74,73,73
3398,655.645529,62,74,73,73
3399,657.713229,62,73,72,72
3400,659.64657,62,73.2,72.2,72.2
3401,661.706554,62,75.2,74.2,74.2
3402,663.647666,64,72.8,71.8,71.8
3403,665.660984,64,73.6,72.6,72.6
3404,667.670238,64,72.8,71.8,71.8
3405,669.665955,64,73.6,72.6,72.6
3406,671.693077,64,72.8,71.8,71.8
3407,673.685022,64,73.2,72.2,72.2
3408,675.682224,64,72.6,71.6,71.6
3409,677.676261,64,73.4,72.4,72.4
3410,679.66907,64,72.4,71.4,71.4
3411,681.684338,64,73.8,72.8,72.8
3412,683.67651,66,73.2,72.2,72.2
3413,685.665286,66,72,71,71
3414,686.688427,66,72.8,71.8,71.8
3415,688.660073,66,72.4,71.4,71.4
3416,689.711571,66,72.4,71.4,71.4
3417,691.671433,66,72,71,71
3418,693.658436,66,73.4,72.4,72.4
3419,694.710471,66,73.6,72.6,72.6
3420,696.697672,66,74,73,73
3421,698.674723,66,73.4,72.4,72.4
3422,700.646506,68,73.6,72.6,72.6
3423,701.665816,68,73.4,72.4,72.4
3424,703.666384,68,73.8,72.8,72.8
3425,705.683131,68,73,72,72
3426,707.665168,68,72.6,71.6,71.6
3427,709.703167,68,72,71,71
3428,711.657083,68,73.4,72.4,72.4
3429,712.675191,68,72.8,71.8,71.8
3430,714.660822,68,72.6,71.6,71.6
3431,715.660396,68,72.6,71.6,71.6
3432,716.660589,70,73,72,72
3433,718.647174,70,72.4,71.4,71.4
3434,720.683162,70,73,72,72
3435,722.648397,70,72.6,71.6,71.6
3436,724.69925,70,73.2,72.2,72.2
3437,726.667742,70,72.2,71.2,71.2
3438,728.70523,70,72.6,71.6,71.6
3439,730.656145,70,72.8,71.8,71.8
3440,731.667509,70,73,72,72
3441,732.691597,70,72.8,71.8,71.8
3442,733.656535,72,71.6,70.6,70.6
3443,734.709167,72,73.2,72.2,72.2
3444,736.682451,72,72.2,71.2,71.2
3445,737.672527,72,72.8,71.8,71.8
3446,738.643273,72,72.4,71.4,71.4
3447,739.644344,72,72.2,71.2,71.2
3448,740.657885,72,72.2,71.2,71.2
3449,741.703289,72,74,73,73
3450,743.651057,72,72.8,71.8,71.8
3451,744.657786,72,72.6,71.6,71.6
3452,745.698318,74,73.4,72.4,72.4
3453,746.65874,74,72.8,71.8,71.8
3454,747.708701,74,72,71,71
3455,749.665299,74,74,73,73
3456,750.707304,74,72.2,71.2,71.2
3457,752.691149,74,73.4,72.4,72.4
3458,753.643091,74,70.8,69.8,69.8
3459,754.656714,74,73.2,72.2,72.2
3460,755.701315,74,72.2,71.2,71.2
3461,756.658178,74,72.4,71.4,71.4
3462,757.69779,76,72.2,71.2,71.2
3463,759.667014,76,72.4,71.4,71.4
3464,760.645212,76,72.2,71.2,71.2
3465,761.665744,76,72,71,71
3466,762.65932,76,72.8,71.8,71.8
3467,763.708379,76,71.8,70.8,70.8
3468,764.657677,76,73,72,72
3469,766.661799,76,72.4,71.4,71.4
3470,767.693643,76,72.6,71.6,71.6
3471,768.688719,76,72.4,71.4,71.4
3472,769.675911,78,72.2,71.2,71.2
3473,770.710617,78,71.8,70.8,70.8
3474,771.656452,78,72.4,71.4,71.4
3475,772.659469,78,72,71,71
3476,773.667825,78,70.8,69.8,69.8
3477,774.658774,78,72.6,71.6,71.6
3478,775.699942,78,71.4,70.4,70.4
3479,776.64478,78,71.4,70.4,70.4
3480,777.644645,78,72,71,71
3481,778.645238,78,71.4,70.4,70.4
3482,779.665636,80,71.8,70.8,70.8
3483,781.661816,80,73,72,72
3484,782.644236,80,71.2,70.2,70.2
3485,783.657097,80,72.6,71.6,71.6
3486,784.700529,80,71.4,70.4,70.4
3487,785.657373,80,72,71,71
3488,786.669647,80,71.8,70.8,70.8
3489,787.65603,80,72.8,71.8,71.8
3490,788.707849,80,72.2,71.2,71.2
3491,789.657408,80,71.8,70.8,70.8
3492,790.643245,82,71,70,70
3493,791.657215,82,69.6,68.6,68.6
3494,792.664909,82,71.8,70.8,70.8
3495,793.657409,82,71.8,70.8,70.8
3496,794.665306,82,70.6,69.6,69.6
3497,795.717359,82,72.6,71.6,71.6
3498,797.691895,82,71.4,70.4,70.4
3499,798.66009,82,71.6,70.6,70.6
3500,799.706509,82,71.8,70.8,70.8
3501,801.699247,82,71.4,70.4,70.4
3502,802.643355,84,71,70,70
3503,803.643754,84,71,70,70
3504,804.643745,84,71.8,70.8,70.8
3505,805.655111,84,72,71,71
3506,806.697564,84,72,71,71
3507,807.658526,84,72,71,71
3508,808.658072,84,72.4,71.4,71.4
3509,809.692128,84,71,70,70
3510,810.697537,84,72.4,71.4,71.4
3511,812.674385,84,71.6,70.6,70.6
3512,813.651487,86,71.2,70.2,70.2
3513,814.660621,86,72.2,71.2,71.2
3514,815.65811,86,71,70,70
3515,816.644675,86,70.4,69.4,69.4
3516,817.645504,86,71.4,70.4,70.4
3517,818.657589,86,71.8,70.8,70.8
3518,819.66083,86,71.6,70.6,70.6
3519,820.708204,86,70.6,69.6,69.6
3520,821.658823,86,70.2,69.2,69.2
3521,822.65922,86,72.4,71.4,71.4
3522,823.674612,88,70.8,69.8,69.8
3523,824.644884,88,70.4,69.4,69.4
3524,825.67996,88,71.4,70.4,70.4
3525,827.694743,88,70.6,69.6,69.6
3526,828.657642,88,71.8,70.8,70.8
3527,829.701962,88,70.8,69.8,69.8
3528,831.659196,88,70.2,69.2,69.2
3529,832.694412,88,71.4,70.4,70.4
3530,833.686355,88,71.2,70.2,70.2
3531,834.699759,88,71,70,70
3532,835.657808,90,70.6,69.6,69.6
3533,836.71734,90,70.8,69.8,69.8
3534,837.680332,90,70.6,69.6,69.6
3535,839.66102,90,71,70,70
3536,841.649437,90,70.4,69.4,69.4
3537,842.658372,90,71,70,70
3538,843.703469,90,71.2,70.2,70.2
3539,845.651863,90,70,69,69
3540,846.658942,90,70.8,69.8,69.8
3541,847.658917,90,71.2,70.2,70.2
3542,848.70083,92,70.4,69.4,69.4
3543,849.660207,92,68.8,67.8,67.8
3544,850.707772,92,69.6,68.6,68.6
3545,852.657513,92,71.6,70.6,70.6
3546,853.659017,92,71.4,70.4,70.4
3547,854.694545,92,71.4,70.4,70.4
3548,856.664506,92,71,70,70
3549,857.645453,92,70.4,69.4,69.4
3550,858.658948,92,70.8,69.8,69.8
3551,859.701561,92,70.2,69.2,69.2
3552,860.658986,94,70.8,69.8,69.8
3553,861.647048,94,70.8,69.8,69.8
3554,862.658198,94,71.2,70.2,70.2
3555,863.701076,94,71.2,70.2,70.2
3556,865.658986,94,70,69,69
3557,866.65134,94,69.8,68.8,68.8
3558,867.65661,94,71,70,70
3559,868.70166,94,70.6,69.6,69.6
3560,869.656691,94,70.2,69.2,69.2
3561,870.711979,94,70.4,69.4,69.4
3562,871.659653,96,71.2,70.2,70.2
3563,872.708672,96,70.8,69.8,69.8
3564,873.65837,96,70.8,69.8,69.8
3565,874.662733,96,70.4,69.4,69.4
3566,876.667058,96,69.8,68.8,68.8
3567,877.659103,96,70.2,69.2,69.2
3568,878.701627,96,69.6,68.6,68.6
3569,879.656352,96,69.6,68.6,68.6
3570,880.698385,96,70.6,69.6,69.6
3571,882.669969,96,71.2,70.2,70.2
3572,883.6519,98,70.6,69.6,69.6
3573,884.658227,98,70.2,69.2,69.2
3574,886.660641,98,70.8,69.8,69.8
3575,887.643945,98,70.4,69.4,69.4
3576,888.697923,98,70.6,69.6,69.6
3577,889.657078,98,69.6,68.6,68.6
3578,890.703414,98,69.6,68.6,68.6
3579,891.696159,98,69.8,68.8,68.8
3580,892.657229,98,70.6,69.6,69.6
3581,893.700288,98,70.4,69.4,69.4
3582,894.668568,100,70.8,69.8,69.8
3583,895.644285,100,69.8,68.8,68.8
3584,896.644203,100,69.6,68.6,68.6
3585,897.643747,100,70.4,69.4,69.4
3586,898.657162,100,70,69,69
3587,899.666186,100,68.6,67.6,67.6
3588,900.683619,100,69.6,68.6,68.6
3589,902.660082,100,70.8,69.8,69.8
3590,903.702113,100,68.2,67.2,67.2
3591,905.659143,100,69.4,68.4,68.4
3592,906.644706,102,69,68,68
3593,907.65736,102,69.2,68.2,68.2
3594,908.704865,102,68.8,67.8,67.8
3595,910.671537,102,69.8,68.8,68.8
3596,911.693006,102,69.8,68.8,68.8
3597,912.68885,102,69.8,68.8,68.8
3598,913.660379,102,69.6,68.6,68.6
3599,914.658747,102,70,69,69
3600,916.660383,102,68.8,67.8,67.8
3601,917.705389,102,68.6,67.6,67.6
3602,918.670044,104,69,68,68
3603,919.673178,104,69.4,68.4,68.4
3604,920.696273,104,69.6,68.6,68.6
3605,922.659699,104,68.6,67.6,67.6
3606,923.693599,104,70,69,69
3607,924.688983,104,70.2,69.2,69.2
3608,925.657727,104,70.4,69.4,69.4
3609,926.658189,104,68.6,67.6,67.6
3610,927.66361,104,68.8,67.8,67.8
3611,928.70181,104,68.6,67.6,67.6
3612,929.657125,106,69.2,68.2,68.2
3613,930.706266,106,69.8,68.8,68.8
3614,932.665117,106,69,68,68
3615,933.647716,106,68.2,67.2,67.2
3616,934.657895,106,69,68,68
3617,935.702343,106,68.6,67.6,67.6
3618,937.659931,106,69.6,68.6,68.6
3619,938.690287,106,68.4,67.4,67.4
3620,939.65741,106,68.4,67.4,67.4
3621,940.706493,106,68.8,67.8,67.8
3622,941.642905,108,69.4,68.4,68.4
3623,942.643696,108,68.4,67.4,67.4
3624,943.667136,108,69.6,68.6,68.6
3625,945.663165,108,69.2,68.2,68.2
3626,946.658565,108,68.8,67.8,67.8
3627,947.659934,108,69.2,68.2,68.2
3628,948.69241,108,68.2,67.2,67.2
3629,949.659221,108,67.8,66.8,66.8
3630,950.69844,108,69,68,68
3631,951.660885,108,68.8,67.8,67.8
3632,952.660307,110,69.8,68.8,68.8
3633,953.662063,110,68.6,67.6,67.6
3634,954.658854,110,68.2,67.2,67.2
3635,955.661396,110,69,68,68
3636,956.661109,110,69,68,68
3637,957.706175,110,69.8,68.8,68.8
3638,958.643483,110,68,67,67
3639,959.657236,110,68.6,67.6,67.6
3640,961.676193,110,68,67,67
3641,962.658912,110,69.2,68.2,68.2
3642,963.708705,108,69.6,68.6,68.6
3643,965.678217,108,69,68,68
3644,966.660935,108,67.8,66.8,66.8
3645,967.698686,108,68.6,67.6,67.6
3646,968.658364,108,68.8,67.8,67.8
3647,969.703713,108,68,67,67
3648,970.661551,108,68.8,67.8,67.8
3649,971.647726,108,67.6,66.6,66.6
3650,972.658668,108,69,68,68
3651,973.697915,106,68.6,67.6,67.6
3652,974.660204,106,68.6,67.6,67.6
3653,975.70592,106,68.6,67.6,67.6
3654,977.697543,106,68.4,67.4,67.4
3655,978.66046,106,68.6,67.6,67.6
3656,979.657673,106,68.6,67.6,67.6
3657,980.665154,106,69,68,68
3658,982.644703,106,68.8,67.8,67.8
3659,983.644163,106,69.2,68.2,68.2
3660,984.658998,106,69,68,68
3661,985.704817,104,68.4,67.4,67.4
3662,986.664007,104,69.6,68.6,68.6
3663,987.645582,104,67.2,66.2,66.2
3664,988.658403,104,68.2,67.2,67.2
3665,989.658927,104,68.6,67.6,67.6
3666,991.650233,104,69,68,68
3667,992.660608,104,67.6,66.6,66.6
3668,993.708446,104,69.2,68.2,68.2
3669,995.662811,104,67.2,66.2,66.2
3670,996.690766,104,68.2,67.2,67.2
3671,997.657552,102,68.4,67.4,67.4
3672,998.703687,102,68.2,67.2,67.2
3673,999.64735,102,69,68,68
3674,1000.65863,102,66.8,65.8,65.8
3675,1001.659688,102,68.6,67.6,67.6
3676,1002.664161,102,69,68,68
3677,1003.658186,102,68,67,67
3678,1004.707864,102,69.2,68.2,68.2
3679,1006.683113,102,69,68,68
3680,1007.706895,102,68,67,67
3681,1009.662435,100,68.6,67.6,67.6
3682,1010.659853,100,68.2,67.2,67.2
3683,1011.65736,100,69.2,68.2,68.2
3684,1012.703389,100,68,67,67
3685,1013.646002,100,68.8,67.8,67.8
3686,1014.657675,100,68.4,67.4,67.4
3687,1015.70829,100,69.6,68.6,68.6
3688,1017.674572,100,68.2,67.2,67.2
3689,1018.659263,100,68.6,67.6,67.6
3690,1019.702747,100,69.2,68.2,68.2
3691,1021.682468,98,68.6,67.6,67.6
3692,1023.658332,98,69.8,68.8,68.8
3693,1024.699503,98,68.6,67.6,67.6
3694,1025.644316,98,69.6,68.6,68.6
3695,1026.644812,98,68.6,67.6,67.6
3696,1027.659197,98,68.8,67.8,67.8
3697,1028.661826,98,68.4,67.4,67.4
3698,1029.661355,98,69.2,68.2,68.2
3699,1030.660177,98,68.4,67.4,67.4
3700,1031.66384,98,69.4,68.4,68.4
3701,1032.658282,96,69,68,68
3702,1033.644409,96,68.6,67.6,67.6
3703,1034.659621,96,70.4,69.4,69.4
3704,1036.662327,96,69.2,68.2,68.2
3705,1037.658417,96,69.4,68.4,68.4
3706,1038.702508,96,68.4,67.4,67.4
3707,1040.661422,96,68.8,67.8,67.8
3708,1041.675929,96,69,68,68
3709,1042.657262,96,69,68,68
3710,1044.658317,96,69,68,68
3711,1045.691852,94,68.8,67.8,67.8
3712,1046.686699,94,69.4,68.4,68.4
3713,1047.656923,94,68.8,67.8,67.8
3714,1048.699002,94,68.8,67.8,67.8
3715,1049.660234,94,69.6,68.6,68.6
3716,1051.720033,94,69.6,68.6,68.6
3717,1052.653768,94,67.8,66.8,66.8
3718,1053.661948,94,68.8,67.8,67.8
3719,1054.714339,94,69.8,68.8,68.8
3720,1056.675578,94,68.8,67.8,67.8
3721,1058.660978,92,68.4,67.4,67.4
3722,1059.661784,92,69.6,68.6,68.6
3723,1060.683985,92,69.2,68.2,68.2
3724,1061.683227,92,68.4,67.4,67.4
3725,1062.658709,92,69.2,68.2,68.2
3726,1063.702794,92,68.8,67.8,67.8
3727,1064.643978,92,69,68,68
3728,1066.686447,92,69.4,68.4,68.4
3729,1067.657777,92,68.6,67.6,67.6
3730,1068.680692,92,69.8,68.8,68.8
3731,1069.657967,90,69.4,68.4,68.4
3732,1070.659459,90,70.8,69.8,69.8
3733,1071.644193,90,67.8,66.8,66.8
3734,1072.660018,90,69.6,68.6,68.6
3735,1073.661336,90,69.4,68.4,68.4
3736,1074.662378,90,69.2,68.2,68.2
3737,1076.664685,90,70,69,69
3738,1078.666244,90,68.2,67.2,67.2
3739,1080.672003,90,70.8,69.8,69.8
3740,1082.699923,90,70.4,69.4,69.4
3741,1084.677576,88,68.4,67.4,67.4
3742,1086.667306,88,69.8,68.8,68.8
3743,1088.664201,88,69.4,68.4,68.4
3744,1090.678703,88,69.6,68.6,68.6
3745,1092.720791,88,70.6,69.6,69.6
3746,1094.667641,88,68.4,67.4,67.4
3747,1096.667923,88,69.6,68.6,68.6
3748,1097.659648,88,69.6,68.6,68.6
3749,1099.662401,88,69.4,68.4,68.4
3750,1101.662325,88,68.8,67.8,67.8
3751,1102.662012,86,68.8,67.8,67.8
3752,1103.69566,86,70.2,69.2,69.2
3753,1105.661009,86,70,69,69
3754,1106.660952,86,69.8,68.8,68.8
3755,1107.662165,86,70,69,69
3756,1108.659899,86,69.8,68.8,68.8
3757,1109.647478,86,69.6,68.6,68.6
3758,1110.680473,86,69.2,68.2,68.2
3759,1112.709771,86,69.6,68.6,68.6
3760,1113.681989,86,69.2,68.2,68.2
3761,1115.665907,84,70.4,69.4,69.4
3762,1117.6548,84,69,68,68
3763,1118.660777,84,69.2,68.2,68.2
3764,1119.65989,84,70,69,69
3765,1120.659471,84,68.6,67.6,67.6
3766,1121.66219,84,70,69,69
3767,1123.665626,84,70,69,69
3768,1125.673496,84,68.6,67.6,67.6
3769,1127.667205,84,69.2,68.2,68.2
3770,1128.692093,84,70.2,69.2,69.2
3771,1130.665191,82,69.8,68.8,68.8
3772,1131.645699,82,70,69,69
3773,1132.658711,82,69.8,68.8,68.8
3774,1133.660899,82,69.8,68.8,68.8
3775,1134.705496,82,69.6,68.6,68.6
3776,1135.65733,82,69.8,68.8,68.8
3777,1136.699303,82,70.4,69.4,69.4
3778,1137.6562,82,69.4,68.4,68.4
3779,1138.699563,82,70.2,69.2,69.2
3780,1140.66876,82,71,70,70
3781,1142.650269,80,70.4,69.4,69.4
3782,1143.672109,80,70.2,69.2,69.2
3783,1145.67713,80,70.2,69.2,69.2
3784,1147.665131,80,70.6,69.6,69.6
3785,1149.662906,80,70.6,69.6,69.6
3786,1150.69869,80,70.2,69.2,69.2
3787,1152.697778,80,70.8,69.8,69.8
3788,1153.678586,80,70.2,69.2,69.2
3789,1155.677999,80,70,69,69
3790,1157.645624,80,69.8,68.8,68.8
3791,1158.661479,78,69.4,68.4,68.4
3792,1159.663288,78,70,69,69
3793,1160.661101,78,70.6,69.6,69.6
3794,1161.659188,78,71.4,70.4,70.4
3795,1163.663145,78,71,70,70
3796,1165.662702,78,70.4,69.4,69.4
3797,1166.660411,78,71.2,70.2,70.2
3798,1167.710539,78,70,69,69
3799,1168.661973,78,70.4,69.4,69.4
3800,1170.67133,78,70.6,69.6,69.6
3801,1172.667544,76,70.6,69.6,69.6
3802,1174.667536,76,69.8,68.8,68.8
3803,1175.674017,76,70,69,69
3804,1177.664632,76,70,69,69
3805,1178.660341,76,71,70,70
3806,1179.706941,76,70.4,69.4,69.4
3807,1181.662783,76,69.6,68.6,68.6
3808,1183.726086,76,70.8,69.8,69.8
3809,1185.690316,76,70.2,69.2,69.2
3810,1187.710315,76,70.6,69.6,69.6
3811,1189.687751,74,71,70,70
3812,1191.660953,74,70,69,69
3813,1193.646914,74,69.2,68.2,68.2
3814,1194.685288,74,70.2,69.2,69.2
3815,1196.676448,74,69.6,68.6,68.6
3816,1198.665012,74,71.4,70.4,70.4
3817,1200.669004,74,70.4,69.4,69.4
3818,1202.652478,74,69.8,68.8,68.8
3819,1203.67632,74,70,69,69
3820,1205.659956,74,71,70,70
3821,1206.659604,72,71.2,70.2,70.2
3822,1207.661489,72,70.6,69.6,69.6
3823,1208.659807,72,71.4,70.4,70.4
3824,1210.661862,72,70,69,69
3825,1212.662763,72,70.6,69.6,69.6
3826,1213.713226,72,71.6,70.6,70.6
3827,1215.711827,72,69.2,68.2,68.2
3828,1217.668345,72,70.8,69.8,69.8
3829,1219.664475,72,71,70,70
3830,1220.67058,72,70.4,69.4,69.4
3831,1222.673295,70,70,69,69
3832,1224.679502,70,71,70,70
3833,1226.684155,70,69.6,68.6,68.6
3834,1227.668637,70,70.6,69.6,69.6
3835,1229.667951,70,71.4,70.4,70.4
3836,1231.667238,70,72,71,71
3837,1233.650942,70,71,70,70
3838,1234.667321,70,71.8,70.8,70.8
3839,1236.67497,70,70.2,69.2,69.2
3840,1237.660566,70,70.4,69.4,69.4
3841,1238.662876,68,71.6,70.6,70.6
3842,1240.647745,68,71.4,70.4,70.4
3843,1242.664805,68,72,71,71
3844,1244.647034,68,71.2,70.2,70.2
3845,1245.677058,68,70.6,69.6,69.6
3846,1247.681107,68,71.2,70.2,70.2
3847,1248.660201,68,70.8,69.8,69.8
3848,1249.658695,68,71.6,70.6,70.6
3849,1250.708702,68,70,69,69
3850,1252.673597,68,70.4,69.4,69.4
3851,1253.690662,66,69.6,68.6,68.6
3852,1255.673184,66,69.8,68.8,68.8
3853,1256.660568,66,70.8,69.8,69.8
3854,1257.66625,66,70.8,69.8,69.8
3855,1259.666585,66,71.8,70.8,70.8
3856,1260.723429,66,70.4,69.4,69.4
3857,1262.676004,66,72.6,71.6,71.6
3858,1263.674914,66,71.2,70.2,70.2
3859,1265.684862,66,70.2,69.2,69.2
3860,1267.661648,66,71.4,70.4,70.4
3861,1268.692687,64,70.8,69.8,69.8
3862,1270.661704,64,71.8,70.8,70.8
3863,1271.660525,64,72.4,71.4,71.4
3864,1272.661971,64,70.2,69.2,69.2
3865,1273.659236,64,71.6,70.6,70.6
3866,1274.668209,64,72.6,71.6,71.6
3867,1276.685581,64,71.6,70.6,70.6
3868,1278.651358,64,72.4,71.4,71.4
3869,1279.668279,64,71.8,70.8,70.8
3870,1281.660398,64,72.2,71.2,71.2
3871,1282.66058,62,71.8,70.8,70.8
3872,1284.66288,62,71,70,70
3873,1286.645272,62,72.2,71.2,71.2
3874,1288.710464,62,71.6,70.6,70.6
3875,1290.674993,62,71.8,70.8,70.8
3876,1292.674408,62,72.2,71.2,71.2
3877,1293.662144,62,71.4,70.4,70.4
3878,1294.662656,62,71.4,70.4,70.4
3879,1295.66115,62,71.2,70.2,70.2
3880,1296.658934,62,71.2,70.2,70.2
3881,1297.659457,60,71.8,70.8,70.8
3882,1298.662738,60,71.4,70.4,70.4
3883,1299.660117,60,71.2,70.2,70.2
3884,1301.660861,60,72.2,71.2,71.2
3885,1302.65891,60,73.2,72.2,72.2
3886,1303.659984,60,72,71,71
3887,1304.684561,60,71,70,70
3888,1306.659133,60,71.4,70.4,70.4
3889,1307.663324,60,71.6,70.6,70.6
3890,1309.669119,60,72.4,71.4,71.4
3891,1311.677146,58,71.2,70.2,70.2
3892,1312.648076,58,72.2,71.2,71.2
3893,1313.656583,58,72,71,71
3894,1314.702267,58,73.8,72.8,72.8
3895,1315.662982,58,72.6,71.6,71.6
3896,1316.703529,58,72.4,71.4,71.4
3897,1317.658505,58,72.2,71.2,71.2
3898,1318.659549,58,73.8,72.8,72.8
3899,1319.708498,58,73,72,72
3900,1321.68046,58,72.4,71.4,71.4
3901,1323.648952,56,70.8,69.8,69.8
3902,1324.668906,56,74.4,73.4,73.4
3903,1326.698297,56,71.4,70.4,70.4
3904,1327.672651,56,72,71,71
3905,1328.658842,56,72,71,71
3906,1329.705841,56,71.8,70.8,70.8
3907,1330.662738,56,72.6,71.6,71.6
3908,1331.661847,56,72,71,71
3909,1332.661431,56,72.4,71.4,71.4
3910,1333.661259,56,72,71,71
3911,1334.659689,54,72.6,71.6,71.6
3912,1336.662013,54,72.4,71.4,71.4
3913,1337.643345,54,71.6,70.6,70.6
3914,1338.667942,54,72.2,71.2,71.2
3915,1339.658844,54,72.4,71.4,71.4
3916,1340.706942,54,73.2,72.2,72.2
3917,1341.659036,54,73,72,72
3918,1342.668987,54,73.2,72.2,72.2
3919,1343.657056,54,72.4,71.4,71.4
3920,1344.656103,54,73.4,72.4,72.4
3921,1345.685662,52,72.6,71.6,71.6
3922,1346.645059,52,72.6,71.6,71.6
3923,1347.661051,52,74.2,73.2,73.2
3924,1348.705089,52,72.4,71.4,71.4
3925,1349.656352,52,73.4,72.4,72.4
3926,1350.697779,52,73.6,72.6,72.6
3927,1351.669241,52,72.4,71.4,71.4
3928,1352.658872,52,72.4,71.4,71.4
3929,1353.644769,52,72,71,71
3930,1354.646818,52,72.4,71.4,71.4
3931,1355.644715,50,73.2,72.2,72.2
3932,1356.654621,50,73.2,72.2,72.2
3933,1357.659036,50,72.4,71.4,71.4
3934,1358.701339,50,73.2,72.2,72.2
3935,1359.668082,50,73.6,72.6,72.6
3936,1360.659308,50,72.8,71.8,71.8
3937,1361.673168,50,73.6,72.6,72.6
3938,1363.679603,50,73.4,72.4,72.4
3939,1364.739942,50,72.8,71.8,71.8
3940,1366.686581,50,73.2,72.2,72.2
3941,1367.658961,48,73,72,72
3942,1368.661519,48,72.8,71.8,71.8
3943,1369.658717,48,73,72,72
3944,1370.648757,48,73.6,72.6,72.6
3945,1371.693178,48,72,71,71
3946,1373.683216,48,73.6,72.6,72.6
3947,1374.658606,48,72.8,71.8,71.8
3948,1376.671853,48,71.6,70.6,70.6
3949,1378.714669,48,74.4,73.4,73.4
3950,1380.680845,48,74.4,73.4,73.4
3951,1382.703521,46,72.2,71.2,71.2
3952,1384.654779,46,73.4,72.4,72.4
3953,1385.658697,46,73.8,72.8,72.8
3954,1386.705899,46,72.4,71.4,71.4
3955,1388.661279,46,73.2,72.2,72.2
3956,1389.709477,46,73.4,72.4,72.4
3957,1391.682769,46,74.2,73.2,73.2
3958,1392.657812,46,74,73,73
3959,1393.703121,46,73.6,72.6,72.6
3960,1395.673884,46,74,73,73
3961,1396.659797,44,73.4,72.4,72.4
3962,1397.705091,44,74.6,73.6,73.6
3963,1399.659473,44,73.8,72.8,72.8
3964,1400.708196,44,74,73,73
